30096,"0000186566","8.104","MG","PROCHLORPERAZINE MALEATE"
30097,"0000186569","8000","UNT","LIPASE"
30098,"0000186569","30000","UNT","PROTEASE"
30099,"0000186569","30000","UNT","AMYLASE"
30100,"0000186571","2.5","MG","METHSCOPOLAMINE NITRATE"
30101,"0000186571","8","MG","CHLORPHENIRAMINE MALEATE"
30102,"0000186571","75","MG","PHENYLPROPANOLAMINE HYDROCHL"
30103,"0000186586","500","MG","METHENAMINE MANDELATE"
30104,"0000186596","100","MG","PHENAZOPYRIDINE HYDROCHLORID"
30105,"0000187179","100","MG","TRIMETHOBENZAMIDE HYDROCHLOR"
30106,"0000187178","5","MG","MIDODRINE HYDROCHLORIDE"
30107,"0000187180","10000","UNT","LIPASE"
30108,"0000187180","37500","UNT","PROTEASE"
30109,"0000187180","33200","UNT","AMYLASE"
30110,"0000186147","10","MG","KETOROLAC TROMETHAMINE"
30111,"0000186146","400","MG","SULFAMETHOXAZOLE"
30112,"0000186146","80","MG","TRIMETHOPRIM"
30113,"0000189272","7.5","MG","HYDROCODONE BITARTRATE"
30114,"0000189272","500","MG","ACETAMINOPHEN"
30115,"0000188997","75","MG","DICLOFENAC SODIUM"
30116,"0000189000","37.5","MG","TRIAMTERENE"
30117,"0000189000","25","MG","HYDROCHLOROTHIAZIDE"
30118,"0000189001","25","MG","METHAZOLAMIDE"
30119,"0000189002","25","MG","IMIPRAMINE HYDROCHLORIDE"
30120,"0000189006","150","MG","RANITIDINE"
30121,"0000189003","50","MG","IMIPRAMINE HYDROCHLORIDE"
30122,"0000189278","1","GM","METHENAMINE MANDELATE"
30123,"0000189276","0.375","MG","HYOSCYAMINE SULFATE"
30124,"0000189275","500","MG","METHOCARBAMOL"
30125,"0000189273","500","MG","PROCAINAMIDE HYDROCHLORIDE"
30126,"0000189271","0.1","MG","RESERPINE"
30127,"0000189271","15","MG","HYDROCHLOROTHIAZIDE"
30128,"0000189271","25","MG","HYDRALAZINE HYDROCHLORIDE"
30129,"0000189270","250","MG","ERYTHROMYCIN"
30130,"0000189269","5","MG","GLYBURIDE"
30131,"0000189267","60","MG","RALOXIFENE HYDROCHLORIDE"
30132,"0000189603","250","MG","PROCAINAMIDE HYDROCHLORIDE"
30133,"0000189602","25","MG","CORTISONE ACETATE"
30134,"0000189600","500","MG","METHOCARBAMOL"
30135,"0000189601","20","MG","HYDROCORTISONE"
30136,"0000189599","500","MG","METHOCARBAMOL"
30137,"0000189598","0","NS","LOXAPINE SUCCINATE"
30138,"0000189595","325","MG","QUININE SULFATE"
30139,"0000189591","10","MG","BACLOFEN"
30140,"0000189589","10","MG","OXAZEPAM"
30141,"0000189588","100","MG","CLOZAPINE"
30142,"0000189587","25","MG","CLOZAPINE"
30143,"0000189586","10","MG","BACLOFEN"
30144,"0000189583","","NS","DOXYCYCLINE HYCLATE"
30145,"0000189581","0.25","MG","ALPRAZOLAM"
30146,"0000189580","60","MG","DILTIAZEM HYDROCHLORIDE"
30147,"0000189579","20","MG","FUROSEMIDE"
30148,"0000189578","25","MG","SPIRONOLACTONE"
30149,"0000189573","50","MG","HYDROXYZINE HYDROCHLORIDE"
30150,"0000189572","160","MG","TRIMETHOPRIM"
30151,"0000189572","800","MG","SULFAMETHOXAZOLE"
30152,"0000189569","5.2","MG","MONTELUKAST SODIUM"
30153,"0000189567","20000","UNT","LIPASE"
30154,"0000189567","56000","UNT","AMYLASE"
30155,"0000189567","44000","UNT","PROTEASE"
30156,"0000189555","325","MG","ACETAMINOPHEN"
30157,"0000189555","50","MG","BUTALBITAL"
30158,"0000189555","40","MG","CAFFEINE"
30159,"0000025102","300","MG","ALLOPURINOL"
30160,"0000190286","0.3","MG","ESTROGENS, ESTERIFIED"
30161,"0000190282","0.25","MG","PRAMIPEXOLE DIHYDROCHLORIDE"
30162,"0000190283","5","MG","GLYBURIDE"
30163,"0000190276","6","MG","GLYBURIDE"
30164,"0000190274","2","MG","LORAZEPAM"
30165,"0000190273","1","MG","LORAZEPAM"
30166,"0000190272","0.5","MG","LORAZEPAM"
30167,"0000190268","0","NS","DOXEPIN HYDROCHLORIDE"
30168,"0000190260","","NS","DOXEPIN HYDROCHLORIDE"
30169,"0000190254","0.2","MG","METHYLERGONOVINE MALEATE"
30170,"0000190251","600","MG","GUAIFENESIN"
30171,"0000190248","50","MG","HYDROXYZINE HYDROCHLORIDE"
30172,"0000190244","10","MG","HYDROXYZINE HYDROCHLORIDE"
30173,"0000190237","0","NS","METOCLOPRAMIDE HYDROCHLORIDE"
30174,"0000190233","5","MG","OXYBUTYNIN CHLORIDE"
30175,"0000190231","10","MG","HYDRALAZINE HYDROCHLORIDE"
30176,"0000190657","","NS","METOCLOPRAMIDE HYDROCHLORIDE"
30177,"0000190658","400","MG","ETODOLAC"
30178,"0000190751","100","MG","PROPOXYPHENE NAPSYLATE"
30179,"0000190751","650","MG","ACETAMINOPHEN"
30180,"0000190755","1","MG","ESTAZOLAM"
30181,"0000190665","800","MG","SULFAMETHOXAZOLE"
30182,"0000190665","160","MG","TRIMETHOPRIM"
30183,"0000190706","10","MG","METAPROTERENOL SULFATE"
30184,"0000190745","100","MG","CELECOXIB"
30185,"0000190740","40","MG","NISOLDIPINE"
30186,"0000191006","6.5","MG","NITROGLYCERIN"
30187,"0000191027","2.5","MG","NITROGLYCERIN"
30188,"0000191025","2.5","MG","FELODIPINE"
30189,"0000191022","40","MG","OMEPRAZOLE"
30190,"0000191021","10","MG","ACITRETIN"
30191,"0000191019","25","MG","ACITRETIN"
30192,"0000191016","0.375","MG","ZALCITABINE"
30193,"0000191015","50","MG","THEOPHYLLINE"
30194,"0000191014","2","MG","GLYCOPYRROLATE"
30195,"0000191013","15","MG","OXAZEPAM"
30196,"0000191008","600","MG","GUAIFENESIN"
30197,"0000191965","","NS","DOXEPIN HYDROCHLORIDE"
30198,"0000192021","10","MG","FLUPHENAZINE HYDROCHLORIDE"
30199,"0000192022","50","MG","METHAZOLAMIDE"
30200,"0000192181","50","MG","CLOMIPRAMINE HYDROCHLORIDE"
30201,"0000192019","100","MG","CHLORPROMAZINE HYDROCHLORIDE"
30202,"0000192011","8","MG","ONDANSETRON"
30203,"0000192009","","NS","ONDANSETRON HYDROCHLORIDE"
30204,"0000192007","150","MG","LAMIVUDINE"
30205,"0000191956","50","MG","BUTALBITAL"
30206,"0000191956","325","MG","ACETAMINOPHEN"
30207,"0000191956","40","MG","CAFFEINE"
30208,"0000191970","1","MG","CLONAZEPAM"
30209,"0000191974","0.5","MG","CLONAZEPAM"
30210,"0000192004","20","MG","ZAFIRLUKAST"
30211,"0000191979","1200","MG","GUAIFENESIN"
30212,"0000191976","120","MG","VERAPAMIL HYDROCHLORIDE"
30213,"0000191949","750","MG","METHOCARBAMOL"
30214,"0000191946","500","MG","METHOCARBAMOL"
30215,"0000192043","10","MG","SIMVASTATIN"
30216,"0000192042","20","MG","PHENYLEPHRINE HYDROCHLORIDE"
30217,"0000192042","300","MG","GUAIFENESIN"
30218,"0000192033","324","MG","QUININE SULFATE"
30219,"0000192028","2.4","MG","ALBUTEROL SULFATE"
30220,"0000192027","2","MG","PERPHENAZINE"
30221,"0000192027","25","MG","AMITRIPTYLINE HYDROCHLORIDE"
30222,"0000192024","0","NS","DOXEPIN HYDROCHLORIDE"
30223,"0000192023","500","MG","MYCOPHENOLATE MOFETIL"
30224,"0000192015","200","MG","CELECOXIB"
30225,"0000192002","3","MG","AURANOFIN"
30226,"0000191997","1","MG","ROPINIROLE HYDROCHLORIDE"
30227,"0000191998","400","MG","SULFAMETHOXAZOLE"
30228,"0000191998","80","MG","TRIMETHOPRIM"
30229,"0000191992","25","MG","QUETIAPINE FUMARATE"
30230,"0000191995","50","MG","CLOMIPRAMINE HYDROCHLORIDE"
30231,"0000191996","37.5","MG","TRIAMTERENE"
30232,"0000191996","25","MG","HYDROCHLOROTHIAZIDE"
30233,"0000191967","100","MG","TOLCAPONE"
30234,"0000197076","750","MG","SALICYLATE"
30235,"0000197075","5","MG","PHENYLEPHRINE HYDROCHLORIDE"
30236,"0000197075","45","MG","PHENYLPROPANOLAMINE HYDROCHL"
30237,"0000197075","200","MG","GUAIFENESIN"
30238,"0000197077","200","MG","PHENAZOPYRIDINE HYDROCHLORID"
30239,"0000197078","1.5","MG","ESTROPIPATE"
30240,"0000197082","250","MG","PROCAINAMIDE HYDROCHLORIDE"
30241,"0000197088","150","MG","IRBESARTAN"
30242,"0000197086","300","MG","IRBESARTAN"
30243,"0000197085","500","MG","ACETOHEXAMIDE"
30244,"0000197084","100","MG","AMANTADINE HYDROCHLORIDE"
30245,"0000197083","85.22","MG","HYDROXYZINE PAMOATE"
30246,"0000197045","","NS","HYDROXYZINE PAMOATE"
30247,"0000197046","","NS","DOXEPIN HYDROCHLORIDE"
30248,"0000197044","","NS","NORTRIPTYLINE HYDROCHLORIDE"
30249,"0000197043","25","MG","DESIPRAMINE HYDROCHLORIDE"
30250,"0000197042","500","MG","SULFADIAZINE"
30251,"0000197003","300","MG","ABACAVIR SULFATE"
30252,"0000196999","60","MG","RALOXIFENE HYDROCHLORIDE"
30253,"0000198465","50","MG","ATENOLOL"
30254,"0000198465","25","MG","CHLORTHALIDONE"
30255,"0000198473","5","MG","PREDNISONE"
30256,"0000198475","324","MG","QUINIDINE GLUCONATE"
30257,"0000198479","500","MG","DIFLUNISAL"
30258,"0000198399","250","MG","CHLOROTHIAZIDE"
30259,"0000198406","735","MG","TOLMETIN SODIUM"
30260,"0000198418","80","MG","VERAPAMIL HYDROCHLORIDE"
30261,"0000198422","","NS","ACEBUTOLOL HYDROCHLORIDE"
30262,"0000198424","","NS","DOXEPIN HYDROCHLORIDE"
30263,"0000198461","550","MG","NAPROXEN SODIUM"
30264,"0000198457","2","MG","CLONAZEPAM"
30265,"0000198455","100","MG","AMANTADINE HYDROCHLORIDE"
30266,"0000198449","0","NS","PRAZOSIN HYDROCHLORIDE"
30267,"0000198521","120","MG","DILTIAZEM HYDROCHLORIDE"
30268,"0000198530","20","MG","PREDNISONE"
30269,"0000198512","25","MG","INDOMETHACIN"
30270,"0000198505","336","MG","RANITIDINE HYDROCHLORIDE"
30271,"0000198485","200","MG","KETOCONAZOLE"
30272,"0000198436","5.2","MG","MONTELUKAST SODIUM"
30273,"0000198359","12.5","MG","ROFECOXIB"
30274,"0000198377","10","MG","FELODIPINE"
30275,"0000198362","","NS","DOXEPIN HYDROCHLORIDE"
30276,"0000198389","4","MG","DEXAMETHASONE"
30277,"0000198401","2","MG","LORAZEPAM"
30278,"0000198397","","NS","NORTRIPTYLINE HYDROCHLORIDE"
30279,"0000198396","0.5","MG","CLONAZEPAM"
30280,"0000198393","75","MG","INDOMETHACIN"
30281,"0000198392","40","MG","LISINOPRIL"
30282,"0000198387","10","MG","DICYCLOMINE HYDROCHLORIDE"
30283,"0000198386","2","MG","BENZTROPINE MESYLATE"
30284,"0000198383","20","MG","BACLOFEN"
30285,"0000198382","10","MG","HYDROXYZINE HYDROCHLORIDE"
30286,"0000198381","60","MG","PROPRANOLOL HYDROCHLORIDE"
30287,"0000198380","250","MG","DISULFIRAM"
30288,"0000198375","336","MG","RANITIDINE HYDROCHLORIDE"
30289,"0000198374","500","MG","METRONIDAZOLE"
30290,"0000198371","1","MG","CLONAZEPAM"
30291,"0000198370","10","MG","KETOROLAC TROMETHAMINE"
30292,"0000198367","250","MG","DICLOXACILLIN SODIUM"
30293,"0000198366","100","MG","PROPOXYPHENE NAPSYLATE"
30294,"0000198366","650","MG","ACETAMINOPHEN"
30295,"0000198365","","NS","ROSIGLITAZONE MALEATE"
30296,"0000198364","","NS","ROSIGLITAZONE MALEATE"
30297,"0000198364","8","MG","ROSIGLITAZONE"
30298,"0000197390","300","MG","LITHIUM CARBONATE"
30299,"0000197387","10","MG","MEDROXYPROGESTERONE ACETATE"
30300,"0000197386","1","MG","LORAZEPAM"
30301,"0000197381","25","MG","CLOMIPRAMINE HYDROCHLORIDE"
30302,"0000197380","100","MG","LAMIVUDINE"
30303,"0000197372","10","MG","TRETINOIN"
30304,"0000197362","150","MG","FLECAINIDE ACETATE"
30305,"0000198204","10","MG","LISINOPRIL"
30306,"0000198204","12.5","MG","HYDROCHLOROTHIAZIDE"
30307,"0000198312","1","MG","FLUPHENAZINE HYDROCHLORIDE"
30308,"0000198317","100","MG","PHENAZOPYRIDINE HYDROCHLORID"
30309,"0000198089","200","MG","PHENAZOPYRIDINE HYDROCHLORID"
30310,"0000198086","5","MG","TRIHEXYPHENIDYL HYDROCHLORID"
30311,"0000198081","","NS","GUANFACINE HYDROCHLORIDE"
30312,"0000198332","28.35","MG","DOXEPIN HYDROCHLORIDE"
30313,"0000198212","56.7","MG","DOXEPIN HYDROCHLORIDE"
30314,"0000200747","20","MG","NICARDIPINE HYDROCHLORIDE"
30315,"0000198432","5","MG","PREDNISONE"
30316,"0000200746","20","MG","OMEPRAZOLE"
30317,"0000200745","400","MG","INDINAVIR SULFATE"
30318,"0000200744","5","MG","TIMOLOL MALEATE"
30319,"0000200743","10","MG","TIMOLOL MALEATE"
30320,"0000200740","","NS","TERAZOSIN HYDROCHLORIDE"
30321,"0000200739","400","MG","CIMETIDINE"
30322,"0000200738","250","MG","CHLORPROPAMIDE"
30323,"0000200737","600","MG","GUAIFENESIN"
30324,"0000200737","30","MG","DEXTROMETHORPHAN HYDROBROMID"
30325,"0000200727","100","MCG","LEVOTHYROXINE SODIUM"
30326,"0000200723","240","MG","DILTIAZEM HYDROCHLORIDE"
30327,"0000200720","500","MG","HYDROXYUREA"
30328,"0000200719","1","GM","METHENAMINE MANDELATE"
30329,"0000200698","300","MG","PROPAFENONE HYDROCHLORIDE"
30330,"0000200693","5","MG","FLUPHENAZINE HYDROCHLORIDE"
30331,"0000200692","15","MG","OXAZEPAM"
30332,"0000200691","125","MG","THEOPHYLLINE"
30333,"0000200686","125","MG","THEOPHYLLINE, ANHYDROUS"
30334,"0000200685","300","MG","LITHIUM CARBONATE"
30335,"0000201395","15","MG","OXAZEPAM"
30336,"0000201394","","NS","VENLAFAXINE HYDROCHLORIDE"
30337,"0000201393","","NS","VENLAFAXINE HYDROCHLORIDE"
30338,"0000201390","50","MG","MAPROTILINE HYDROCHLORIDE"
30339,"0000201389","180","MG","DILTIAZEM HYDROCHLORIDE"
30340,"0000201387","","NS","METOCLOPRAMIDE HYDROCHLORIDE"
30341,"0000201384","500","MG","DIFLUNISAL"
30342,"0000200755","200","MG","SULINDAC"
30343,"0000210664","5","MG","HYDROCODONE BITARTRATE"
30344,"0000210664","500","MG","ACETAMINOPHEN"
30345,"0000210661","500","MG","METHENAMINE MANDELATE"
30346,"0000210660","3.75","MG","CLORAZEPATE DIPOTASSIUM"
30347,"0000211206","7.5","MG","HYDROCODONE BITARTRATE"
30348,"0000211206","650","MG","ACETAMINOPHEN"
30349,"0000214693","10","MG","PROPRANOLOL HYDROCHLORIDE"
30350,"0000214690","324","MG","QUINIDINE GLUCONATE"
30351,"0000214694","20","MG","PROPRANOLOL HYDROCHLORIDE"
30352,"0000214695","40","MG","PROPRANOLOL HYDROCHLORIDE"
30353,"0000214697","2.5","MG","MINOXIDIL"
30354,"0000214698","80","MG","SOTALOL HYDROCHLORIDE"
30355,"0000214699","75","MG","INDOMETHACIN"
30356,"0000214701","100","MG","PHENOBARBITAL"
30357,"0000215642","1","MG","LORAZEPAM"
30358,"0000215638","2","MG","LORAZEPAM"
30359,"0000215637","5","MG","ENALAPRIL MALEATE"
30360,"0000215636","2.5","MG","ENALAPRIL MALEATE"
30361,"0000215635","10","MG","NISOLDIPINE"
30362,"0000215634","0.25","MG","DIGOXIN"
30363,"0000215633","0.125","MG","DIGOXIN"
30364,"0000215632","0.25","MG","DIGOXIN"
30365,"0000215628","250","MG","DIFLUNISAL"
30366,"0000215627","200","MG","AMIODARONE HYDROCHLORIDE"
30367,"0000215626","1.5","MG","GLYBURIDE"
30368,"0000215621","1.25","MG","GLYBURIDE"
30369,"0000215620","400","MG","ACYCLOVIR"
30370,"0000217106","200","MG","NEVIRAPINE"
30371,"0000217088","60","MG","PHENOBARBITAL"
30372,"0000217087","60","MG","PHENOBARBITAL"
30373,"0000217085","15","MG","PHENOBARBITAL"
30374,"0000217070","250","MG","ACETAZOLAMIDE"
30375,"0000217707","30","MG","PHENOBARBITAL"
30376,"0000217708","","NS","DIVALPROEX SODIUM"
30377,"0000217709","50","MG","NALTREXONE HYDROCHLORIDE"
30378,"0000217735","0.125","MG","DIGOXIN"
30379,"0000218924","10","MG","HALOPERIDOL"
30380,"0000218929","25","MG","DESIPRAMINE HYDROCHLORIDE"
30381,"0000218930","10","MG","ENALAPRIL MALEATE"
30382,"0000218931","150","MG","TRAZODONE HYDROCHLORIDE"
30383,"0000218934","25","MG","INDOMETHACIN"
30384,"0000218938","25","MG","SPIRONOLACTONE"
30385,"0000218944","500","MG","PYRAZINAMIDE"
30386,"0000218946","40","MG","FUROSEMIDE"
30387,"0000219675","200","MG","QUINIDINE SULFATE"
30388,"0000219452","120","MG","DILTIAZEM HYDROCHLORIDE"
30389,"0000219447","2.5","MG","GLYBURIDE"
30390,"0000219700","600","MG","GABAPENTIN"
30391,"0000218914","10","MG","OXAZEPAM"
30392,"0000218857","30","MG","PHENOBARBITAL"
30393,"0000218904","1.25","MG","GLYBURIDE"
30394,"0000219697","600","MG","GUAIFENESIN"
30395,"0000219697","120","MG","PSEUDOEPHEDRINE HYDROCHLORID"
30396,"0000219691","0.625","MG","ESTROGENS, ESTERIFIED"
30397,"0000219687","500","MG","AMOXICILLIN"
30398,"0000219684","541","MG","CEPHALEXIN MONOHYDRATE"
30399,"0000219683","25","MG","HYDROXYZINE HYDROCHLORIDE"
30400,"0000219680","0","NS","METOCLOPRAMIDE HYDROCHLORIDE"
30401,"0000219679","25","MG","HYDROXYZINE HYDROCHLORIDE"
30402,"0000219432","100","MG","HYDRALAZINE HYDROCHLORIDE"
30403,"0000219531","49.59","MG","PIOGLITAZONE HYDROCHLORIDE"
30404,"0000219425","500","MG","NEOMYCIN SULFATE"
30405,"0000219532","33.06","MG","PIOGLITAZONE HYDROCHLORIDE"
30406,"0000219446","25","MG","CAPTOPRIL"
30407,"0000219446","15","MG","HYDROCHLOROTHIAZIDE"
30408,"0000219445","100","MCG","LEVOTHYROXINE SODIUM"
30409,"0000219442","200","MG","LABETALOL HYDROCHLORIDE"
30410,"0000219441","12.5","MG","CAPTOPRIL"
30411,"0000219439","30","MG","PHENOBARBITAL"
30412,"0000219437","32.4","MG","PHENOBARBITAL"
30413,"0000219433","750","MG","METHOCARBAMOL"
30414,"0000218915","5","MG","GLIPIZIDE"
30415,"0000218916","0.5","MG","LORAZEPAM"
30416,"0000218917","2","MG","LORAZEPAM"
30417,"0000218918","1","MG","LORAZEPAM"
30418,"0000218920","15","MG","PHENOBARBITAL"
30419,"0000218912","300","MG","LABETALOL HYDROCHLORIDE"
30420,"0000218913","500","MG","CHLORZOXAZONE"
30421,"0000219851","10","MG","FLUPHENAZINE HYDROCHLORIDE"
30422,"0000219850","20","MG","HALOPERIDOL"
30423,"0000219849","75","MG","TRIAMTERENE"
30424,"0000219849","50","MG","HYDROCHLOROTHIAZIDE"
30425,"0000219848","1","MG","LORAZEPAM"
30426,"0000219847","1","MG","ALPRAZOLAM"
30427,"0000219840","1.25","MG","INDAPAMIDE"
30428,"0000219839","25","MG","CARBIDOPA"
30429,"0000219839","100","MG","LEVODOPA"
30430,"0000219833","180","MG","VERAPAMIL HYDROCHLORIDE"
30431,"0000219838","0","NS","PRAZOSIN HYDROCHLORIDE"
30432,"0000219834","12.5","MG","HYDROCHLOROTHIAZIDE"
30433,"0000219832","180","MG","VERAPAMIL HYDROCHLORIDE"
30434,"0000219831","1","MG","LORAZEPAM"
30435,"0000219828","650","MG","ACETAMINOPHEN"
30436,"0000219828","10","MG","HYDROCODONE BITARTRATE"
30437,"0000221179","4","MG","WARFARIN SODIUM"
30438,"0000221189","20","MG","ENALAPRIL MALEATE"
30439,"0000221182","5","MG","HALOPERIDOL"
30440,"0000221185","5","MG","HALOPERIDOL"
30441,"0000221195","8","MG","CHLORPHENIRAMINE MALEATE"
30442,"0000221195","20","MG","PHENYLEPHRINE HYDROCHLORIDE"
30443,"0000221197","0.25","MG","DIGOXIN"
30444,"0000221200","","NS","MINOCYCLINE HYDROCHLORIDE"
30445,"0000221204","324","MG","QUINIDINE GLUCONATE"
30446,"0000221205","5","MG","TRIHEXYPHENIDYL HYDROCHLORID"
30447,"0000221960","300","MG","THEOPHYLLINE"
30448,"0000221948","10","MG","FLUPHENAZINE HYDROCHLORIDE"
30449,"0000221943","5","MG","FLUPHENAZINE HYDROCHLORIDE"
30450,"0000221940","","NS","TERAZOSIN"
30451,"0000221939","5","MG","DIAZEPAM"
30452,"0000222293","0.5","MG","HALOPERIDOL"
30453,"0000222296","1","MG","HALOPERIDOL"
30454,"0000222298","50","MG","THIORIDAZINE HYDROCHLORIDE"
30455,"0000222301","300","MG","DILTIAZEM HYDROCHLORIDE"
30456,"0000222302","1","MG","LORAZEPAM"
30457,"0000222303","50","MG","TRIAMTERENE"
30458,"0000222303","25","MG","HYDROCHLOROTHIAZIDE"
30459,"0000222306","0.111","MG","DIHYDRO-BETA-ERGOCRYPTINE ME"
30460,"0000222306","0.333","MG","DIHYDROERGOCRISTINE MESYLATE"
30461,"0000222306","0.222","MG","DIHYDRO-ALPHA-ERGOCRYPTINE M"
30462,"0000222306","0.333","MG","DIHYDROERGOCORNINE MESYLATE"
30463,"0000222308","100","MG","CARBAMAZEPINE"
30464,"0000222480","300","MG","RIFAMPIN"
30465,"0000222450","10","MG","ISOSORBIDE DINITRATE"
30466,"0000222452","300","MG","RANITIDINE"
30467,"0000222481","0.125","MG","DIGOXIN"
30468,"0000222482","100","MG","TOLAZAMIDE"
30469,"0000222484","1200","MG","GUAIFENESIN"
30470,"0000222484","120","MG","PSEUDOEPHEDRINE HYDROCHLORID"
30471,"0000222485","","NS","DOXYCYCLINE HYCLATE"
30472,"0000222486","0.111","MG","DIHYDRO-BETA-ERGOCRYPTINE ME"
30473,"0000222486","0.333","MG","DIHYDROERGOCRISTINE MESYLATE"
30474,"0000222486","0.222","MG","DIHYDRO-ALPHA-ERGOCRYPTINE M"
30475,"0000222486","0.333","MG","DIHYDROERGOCORNINE MESYLATE"
30476,"0000222487","240","MG","VERAPAMIL HYDROCHLORIDE"
30477,"0000222488","50","MG","ATENOLOL"
30478,"0000222490","100","MG","ALLOPURINOL"
30479,"0000222491","300","MG","URSODIOL"
30480,"0000222635","2","MG","THIOTHIXENE"
30481,"0000222630","25","MG","ATENOLOL"
30482,"0000222637","40","MG","OMEPRAZOLE"
30483,"0000222639","25","MG","CAPTOPRIL"
30484,"0000222640","100","MG","CAPTOPRIL"
30485,"0000222643","400","MG","PENTOXIFYLLINE"
30486,"0000222644","50","MG","HYDROCHLOROTHIAZIDE"
30487,"0000222644","50","MG","SPIRONOLACTONE"
30488,"0000222645","600","MG","GUAIFENESIN"
30489,"0000222646","150","MG","TRAZODONE HYDROCHLORIDE"
30490,"0000222649","5","MG","METOCLOPRAMIDE HYDROCHLORIDE"
30491,"0000222650","50","MG","HYDROXYZINE HYDROCHLORIDE"
30492,"0000222655","50","MG","HYDROXYZINE HYDROCHLORIDE"
30493,"0000222656","50","MG","HYDRALAZINE HYDROCHLORIDE"
30494,"0000222657","25","MG","BETHANECHOL CHLORIDE"
30495,"0000222661","100","MG","BENZONATATE"
30496,"0000222662","0.5","MG","BENZTROPINE MESYLATE"
30497,"0000223223","1","MG","GLYCOPYRROLATE"
30498,"0000223229","10","MG","NIFEDIPINE"
30499,"0000223234","100","MG","BENZONATATE"
30500,"0000223236","5","MG","LORATADINE"
30501,"0000223236","120","MG","PSEUDOEPHEDRINE SULFATE"
30502,"0000223245","2.5","MG","BISOPROLOL FUMARATE"
30503,"0000223245","6.25","MG","HYDROCHLOROTHIAZIDE"
30504,"0000223247","400","MG","CIMETIDINE"
30505,"0000223250","500","MG","AMOXICILLIN"
30506,"0000223251","541","MG","CEPHALEXIN MONOHYDRATE"
30507,"0000223252","1.5","MG","GLYBURIDE"
30508,"0000223255","1.25","MG","GLYBURIDE"
30509,"0000223257","50","MG","CAPTOPRIL"
30510,"0000223257","25","MG","HYDROCHLOROTHIAZIDE"
30511,"0000223259","25","MG","CAPTOPRIL"
30512,"0000223275","1","MG","CLONAZEPAM"
30513,"0000223276","180","MG","DILTIAZEM HYDROCHLORIDE"
30514,"0000223277","750","MG","PROCAINAMIDE HYDROCHLORIDE"
30515,"0000223279","240","MG","DILTIAZEM HYDROCHLORIDE"
30516,"0000223280","0","NS","DOXEPIN HYDROCHLORIDE"
30517,"0000223619","","NS","AZITHROMYCIN DIHYDRATE"
30518,"0000223621","500","MG","METRONIDAZOLE"
30519,"0000223631","400","MG","ETODOLAC"
30520,"0000223641","500","MG","METRONIDAZOLE"
30521,"0000223644","400","MG","PENTOXIFYLLINE"
30522,"0000223645","10","MG","NIFEDIPINE"
30523,"0000223647","64.8","MG","PHENOBARBITAL"
30524,"0000223649","12.5","MG","HYDROCHLOROTHIAZIDE"
30525,"0000223652","1.5","MG","ESTROPIPATE"
30526,"0000223654","300","MCG","LEVOTHYROXINE SODIUM"
30527,"0000223658","25","MCG","LEVOTHYROXINE SODIUM"
30528,"0000223573","25","MG","DESIPRAMINE HYDROCHLORIDE"
30529,"0000223576","20","MG","ISOSORBIDE DINITRATE"
30530,"0000223577","20","MG","BACLOFEN"
30531,"0000223580","75","MG","INDOMETHACIN"
30532,"0000223581","2.5","MG","ENALAPRIL MALEATE"
30533,"0000223599","10","MG","TAMOXIFEN CITRATE"
30534,"0000223601","100","MG","QUETIAPINE FUMARATE"
30535,"0000224630","5","MG","HYDROCODONE BITARTRATE"
30536,"0000224630","500","MG","ACETAMINOPHEN"
30537,"0000224633","750","MG","METHOCARBAMOL"
30538,"0000224632","0.125","MG","DIGOXIN"
30539,"0000224631","0.25","MG","DIGOXIN"
30540,"0000225853","500","MG","SALSALATE"
30541,"0000225855","100","MG","PHENAZOPYRIDINE HYDROCHLORID"
30542,"0000225854","750","MG","METHOCARBAMOL"
30543,"0000225856","5","MG","GLIPIZIDE"
30544,"0000225857","200","MG","THEOPHYLLINE"
30545,"0000225858","2.5","MG","RAMIPRIL"
30546,"0000225860","1.5","MG","GLYBURIDE"
30547,"0000225859","","NS","NORTRIPTYLINE HYDROCHLORIDE"
30548,"0000225863","20","MG","OMEPRAZOLE"
30549,"0000225862","50","MG","TRAZODONE HYDROCHLORIDE"
30550,"0000225861","1","MG","BENZTROPINE MESYLATE"
30551,"0000226090","1.25","MG","ESTROGENS, CONJUGATED"
30552,"0000226087","150","MG","RIFAMPIN"
30553,"0000226096","50","MG","ATENOLOL"
30554,"0000226096","25","MG","CHLORTHALIDONE"
30555,"0000226098","100","MG","ATENOLOL"
30556,"0000226098","25","MG","CHLORTHALIDONE"
30557,"0000226085","500","MG","SALSALATE"
30558,"0000226880","0.25","MG","ALPRAZOLAM"
30559,"0000226890","0.5","MG","ALPRAZOLAM"
30560,"0000226887","30","MG","RISEDRONATE SODIUM"
30561,"0000226886","5.935","MG","TERAZOSIN HYDROCHLORIDE"
30562,"0000226882","1.187","MG","TERAZOSIN HYDROCHLORIDE"
30563,"0000226881","50","MG","FLUVOXAMINE MALEATE"
30564,"0000227252","7.5","MG","HYDROCODONE BITARTRATE"
30565,"0000227252","750","MG","ACETAMINOPHEN"
30566,"0000228350","168","MG","RANITIDINE HYDROCHLORIDE"
30567,"0000228348","100","MG","BENZONATATE"
30568,"0000228347","200","MG","THEOPHYLLINE"
30569,"0000228346","691.8","MG","FENOPROFEN CALCIUM"
30570,"0000228345","40","MG","FUROSEMIDE"
