"0000163638"," 63332"," 345","99.5","%","R","GAS","0064330","OXYGEN"
"0000163648"," 43806"," 747","125","MG","R","TAB CHEW","0053768","AMOXICILLIN TABLETS CHEWABLE USP"
"0000163653"," 43806"," 751","250","MG","R","TAB CHEW","0053768","AMOXICILLIN TABLETS CHEWABLE USP"
"0000163665"," 60671","2452","0.01","%","R","SPRAY","0052018","DDAVP SPRAY NASAL"
"0000163669","  0075","2452","0.01","%","R","SPRAY","0072258","DDAVP SPRAY NASAL"
"0000163672"," 63344"," 885","100","%","R","GAS","0064452","OXYGEN"
"0000163680","  0173","0518","",,"R","INJ","0076481","STERILE DILUENT FOR FLOLAN INJECTION SOLUTION"
"0000163681","  0378","2200","200","MG","R","CAP","0038729","ACYCLOVIR CAPSULES"
"0000163682","  0173","0656","10","MG/ML","R","INJ SOL","0076481","NAVELBINE SOLUTION FOR INJECTION"
"0000163690","  0004","0028","125","MG/5ML","R","SUSP","0000003","NAPROSYN SUSPENSION"
"0000163703"," 58178"," 017","500","MG/VIL","R","INJ PWD LYO F/SOL","0072613","ETHYOL POWDER FOR INJECTION"
"0000163710"," 61400"," 017","500","MG/VIAL","R","INJ PWD LYO F/SOL","0073262","ETHYOL POWDER FOR INJECTION"
"0000163721"," 63286","6310","0.8","%","R","INJ SOL","0064862","INDIGO CARMINE SOLUTION FOR INJECTION"
"0000163727","  0002","3055","250","MG","R","CAP","0000001","CINOBAC CAPSULES"
"0000163728","  0110","4220","375","MG","R","TAB ER","0064974","CECLOR CD TABLETS EXTENDED RELEASE"
"0000163729","  0002","2352","0.05","%","R","LOTION","0000001","CORDRAN LOTION"
"0000163730","  0110","2368","250","MG/5 ML","R","PWD F/SUSP","0064974","KEFLEX POWDER FOR ORAL SUSPENSION"
"0000163731","  0002","5339","250","MG/20 ML","R","SOL","0000001","DOBUTAMINE HYDROCHLORIDE INJECTION"
"0000163732","  0110","2321","125","MG/5 ML","R","PWD F/SUSP","0064974","KEFLEX POWDER FOR ORAL SUSPENSION"
"0000163733","  0110","0869","250","MG","R","CAP","0064974","KEFLEX CAPSULES"
"0000163742","  0024","1203","200","MCG/ML","R","INJ SOL","0042735","PRIMACOR INJECTION"
"0000163762"," 54868","3795","0.05","MG/DAY","R","PATCH ER","0013860","VIVELLE PATCHES TRANSDERMAL"
"0000163783","  0110","4221","500","MG","R","TAB","0064974","CECLOR CD TABLETS EXTENDED RELEASE"
"0000163824","  0603","7339","0.5","%","R","SOL","0062928","TIMOLOL MALEATE SOLUTION OPHTHALMIC USP"
"0000163843"," 51688","7918","COMBO","","R","SWAB","0066675","PROCEDURAL TRAY KIT CAT NO A1953"
"0000163844","  0904","5240","10","MG","R","TAB FILM COATED","0000691","THIORIDAZINE HCL TABLETS"
"0000163845","  0904","5241","25","MG","R","TAB FILM COATED","0000691","THIORIDAZINE HCL TABLETS USP"
"0000163846","  0904","5242","50","MG","R","TAB FILM COATED","0000691","THIORIDAZINE HCL TABLETS USP"
"0000163847","  0904","5243","100","MG","R","TAB FILM COATED","0000691","THIORIDAZINE HCL TABLETS USP"
"0000163853"," 51688","4175","COMBO","","R","SOL","0066675","PRO VENT PLUS KIT CAT NO G1425"
"0000163854"," 51688","7914","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY KIT CAT NO A1925 20"
"0000163862"," 10130"," 302","100","MCG","R","INJ PWD LYO F/SOL","0025377","ACTHREL POWDER FOR INJECTION"
"0000163870"," 11098"," 505","COMBO","","R","INJ","0063527","CAFFEINE AND SODIUM BENZOATE SOLUTION FOR INJECTION"
"0000163872"," 57616"," 041","46.1","MG/UNT","R","PATCH ER","0039333","DENTIPATCH SYSTEMS"
"0000163873"," 50383"," 767","COMBO","","R","SOL","0033095","ANTIBEN SOLUTION OTIC"
"0000163874"," 51479"," 038","0.025","MG","R","SPRAY","0029489","NASALIDE NASAL SPRAY"
"0000163875"," 51479"," 037","0.025","%","R","SOL","0029489","NASAREL SOLUTION NASAL"
"0000163895"," 54838"," 520","35;.25;10","MG/ML;MG/","R","LIQ","0043754","POLY VITAMIN LIQUID DROPS WITH IRON AND FLUORIDE"
"0000163899"," 60267"," 416","10","MG/ML","R","INJ SOL","0064827","METHYLENE BLUE SOLUTION FOR INJECTION USP"
"0000163903","  0115","7001","195.73","MG","R","CAP DR PELLETS","0072182","PANCRELIPASE 4500 CAPSULES"
"0000163906"," 57874","0202","99.8","%","R","GAS","0015834","OXYGEN GAS"
"0000163907"," 60432"," 116","2;5;12.5","MG/5ML;MG/","R","SUSP","0051184","TRIPLE TANNATE PEDIATRIC SUSPENSION"
"0000163908"," 60432"," 117","30;4;5;5","MG/5ML;MG/","R","SUSP","0051184","TETRA TANNATE PEDIATRIC SUSPENSION"
"0000163909"," 17314","7253","500","MG/VL","R","INJ PWD LYO F/SOL","0002565","ETHYOL POWDER FOR INJECTION"
"0000163911"," 60432"," 092","5","MG/5 ML","R","SYRUP","0051184","OXYBUTYNIN CHLORIDE SYRUP USP"
"0000163913"," 60432"," 676","5","%","R","SOL","0051184","METAPROTERENOL SULFATE SOLUTION INHALATION USP"
"0000163939","  0378","6060","60","MG","R","CAP ER","0038729","DILTIAZEM HYDROCHLORIDE CAPSULES EXTENDED RELEASE U"
"0000163944","  0378","6090","90","MG","R","CAP ER","0038729","DILTIAZEM HYDROCHLORIDE CAPSULES EXTENDED RELEASE U"
"0000163954","  0378","6120","120","MG","R","CAP ER","0038729","DILTIAZEM HYDROCHLORIDE CAPSULES EXTENDED RELEASE U"
"0000164035"," 59772","0110","100","ML","R","LIQ","0024500","ISOFLURANE LIQUID FOR INHALATION USP"
"0000164037"," 59772","0210","250","ML","R","LIQ","0024500","ENFLURANE LIQUID FOR INHALATION USP"
"0000164047"," 11098"," 507","0.3;300;12","ML;MG/10ML","R","INJ","0063527","CYANIDE ANTIDOTE PACKAGE KIT"
"0000164068"," 49523","0222","COMBO","","R","LIQ","0073112","APETIZINC LIQUID"
"0000164082"," 60267"," 622","8","MG","R","INJ SOL","0064827","INDIGO CARMINE SOLUTION FOR INJECTION"
"0000164088"," 55513"," 530","300","MCG/ML","R","INJ SOL","0014486","NEUPOGEN SOLUTION FOR INJECTION"
"0000164177"," 12522","8788","100","MG/VIAL","R","INJ PWD LYO F/SOL","0065052","CARDIZEM MONOVIAL POWDER FOR INJECTION"
"0000164181"," 12522","8576","50;300;120","MG;MG;MG","R","TAB SUGAR COATED","0065052","RIFATER TABLETS"
"0000164259"," 59730","0021","120","MCG/VIAL","R","INJ SOL","0059331","WINRHO SDF KIT"
"0000164263"," 59730","0023","300","MCG","R","INJ SOL","0059331","WINRHO SDF POWDER FOR INJECTION KIT"
"0000164265"," 59730","0024","1000","MCG/VIAL","R","INJ SOL","0059331","WINRHO SDF KIT"
"0000164282"," 63385"," 001","100","%","R","INHALANT","0064694","OXYGEN"
"0000164288"," 63383","0423","99","%","R","GAS","0064667","OXYGEN"
"0000164296"," 54653","0117","0.005","%","R","SOL","0065211","DOVONEX SOLUTION"
"0000164306","  0072","1160","0.005","%","R","SOL","0047198","DOVONEX SOLUTION"
"0000164310"," 63373","1000","99.5","%","R","GAS","0079264","OXYGEN"
"0000164347","  0173","0135","150","MG","R","TAB FILM COATED ER","0076481","WELLBUTRIN TABLETS SUSTAINED RELEASE"
"0000164369"," 63398","1072","99.5","%","R","GAS","0064914","OXYGEN"
"0000164412"," 63010"," 010","250","MG","R","TAB","0023871","VIRACEPT TABLETS"
"0000164413"," 63010"," 011","50","MG/GM","R","PWD","0023871","VIRACEPT ORAL POWDER"
"0000164414"," 63341"," 001","99","%","R","GAS","0064647","OXYGEN"
"0000164422"," 58407"," 378","2;100;2.5;","MG/5ML;MG/","R","SYRUP","0080965","ZTUSS EXPECTORANT LIQUID"
"0000164440"," 51688","7922","COMBO","","R","INJ SOL","0066675","SINGLE SHOT EPIDURAL TRAY KIT CAT NO A1999 17"
"0000164472"," 57585","0103","2.5","MG","R","TAB","0064514","PROAMATINE TABLETS"
"0000164477"," 57585","0104","5","MG","R","TAB","0064514","PROAMATINE TABLETS"
"0000164478"," 10130"," 114","100","MG/VIAL","R","INJ PWD LYO F/SUSP","0025377","AMPHOTEC POWDER FOR INJECTION"
"0000164481"," 61450","0620","40","MG/0.4ML","R","INJ SOL","0079501","LOVENOX SOLUTION FOR INJECTION"
"0000164482","  0075","0620","40","MG/.4ML","R","INJ SOL","0072258","LOVENOX SOLUTION FOR INJECTION PREFILLED SYRINGE"
"0000164487"," 58073"," 001","99.5","%","R","GAS","0056098","OXYGEN"
"0000164504"," 60351","3155","1","%","R","CREAM","0049382","DENAVIR CREAM"
"0000164548"," 49158"," 350","40","%","R","CREAM","0077812","CARMOL 40 CREAM"
"0000164560","  0026","6701","",,"R","INJ PWD F/SUSP","0057488","ALLPYRAL ALLERGENIC EXTRACT 7 GRASS POLLEN"
"0000164589","  0264","1441","5;0.08","GM/100ML;G","R","INJ SOL","0010676","DOPAMINE HCL IN 5% DEXTROSE SOLUTION FOR INJECTION"
"0000164642"," 54868","0356","20","MEQ","R","PWD F/SOL","0013860","POTASSIUM CHLORIDE POWDER"
"0000164665"," 11532","1428","30","MG/VIAL","R","INJ PWD LYO F/SUSPER","0052675","LUPRON DEPOT FOR INJECTION 4 MONTH"
"0000164670"," 54800","0002","100","%","R","GAS","0013794","CARBON DIOXIDE"
"0000164671"," 54800","0003","100","%","R","GAS","0013794","NITROGEN"
"0000164724"," 58056"," 349","COMBO","","R","TAB","0040964","FIORICET TABLETS"
"0000164726"," 58056"," 350","COMBO","","R","CAP DR","0040964","PANCREASE CAPSULES"
"0000164727"," 58056"," 351","0.125","MG","R","TAB","0040964","LEVSIN TABLETS"
"0000164728"," 58056"," 352","0.125","MG","R","TAB","0040964","LEVSIN SL TABLETS"
"0000164751"," 63421"," 001","90","%","R","GAS","0065214","OXYGEN"
"0000164785"," 58056"," 353","2.5","MG","R","TAB COATED","0040964","PREMARIN TABLETS"
"0000164786"," 58056"," 354","COMBO","","R","TAB","0040964","ESGIC TABLETS"
"0000164787"," 58056"," 355","2.5","MG","R","TAB","0040964","ZAROXOLYN TABLETS"
"0000164788"," 58056"," 356","5","MG","R","TAB","0040964","ZAROXOLYN TABLETS"
"0000164815"," 63428","5421","99.5","%","R","GAS","0065160","OXYGEN"
"0000164816"," 63410"," 333","99","%","R","GAS","0064688","OXYGEN"
"0000164836"," 63402"," 513","1.25","MG/3ML","R","","0061633","XOPENEX SOLUTION INHALATION"
"0000164840","  0722","6396","COMBO","","R","TAB","0024335","NEPHPLEX RX TABLETS"
"0000164841","  0722","6386","COMBO","","R","CAP","0024335","ELDERCAPS"
"0000164843"," 55246"," 198","225;10","MG/5ML;MG/","R","SOL","0014224","NUMONYL SOLUTION ORAL ALCOHOL FREE SUGAR FREE"
"0000164849"," 58177"," 274","0.125","MG","R","TAB COATED","0016133","HYOSCYAMINE SULFATE TABLETS USP"
"0000164850","  0047","2008","4","GM","R","PWD F/SUSP","0046798","LOCHOLEST POWDER FOR ORAL SUSPENSION"
"0000164851","  0047","2009","4","GM","R","PWD F/SUSP","0046798","LOCHOLEST LIGHT POWDER FOR ORAL SUSPENSION"
"0000164852"," 58177"," 301","10","MG","R","TAB FILM COATED","0016133","KETOROLAC TROMETHAMINE TABLETS"
"0000164853"," 55246"," 199","15;225;10","MG/5ML;MG/","R","SOL","0014224","NUMONYL DX SOLUTION ORAL ALCOHOL FREE SUGAR FREE"
"0000164883","  0259","0392","650;50","MG;MG","R","TAB","0063443","SEDAPAP TABLETS"
"0000164901"," 99207"," 509","0.025","%","R","CREAM","0057404","SYNEMOL CREAM"
"0000164914","  0254","9065","10;100;30","MG;MG;MG","R","LIQ","0023499","CHERATUSSIN DAC LIQUID"
"0000164917","  0254","9231","10;100","MG;MG","R","LIQ","0023499","IOPHEN C NR LIQUID"
"0000164918","  0603","1329","10;100","MG;MG","R","LIQ","0062928","IOPHEN C NR LIQUID"
"0000164964"," 59702"," 650","50;650","MG;MG","R","TAB","0065227","CEPHADYN TABLETS"
"0000164965"," 59702"," 002","COMBO","","R","LIQ","0065227","ATUSS G LIQUID"
"0000164966"," 52435"," 001","99","%","R","GAS","0065874","OXYGEN"
"0000164967"," 63378"," 100","99.5","%","R","GAS","0065118","OXYGEN USP"
"0000164969","  0013","1114","100","MG/ML","R","INJ SOL","0063412","CYKLOKAPRON INJECTION"
"0000164971"," 12634"," 506","200","MG","R","CAP","0002145","ACYCLOVIR CAPSULES"
"0000164972"," 12634"," 497","800","MG","R","TAB COATED","0002145","CIMETIDINE TABLETS"
"0000164973"," 12634"," 502","200","MCG","R","TAB","0002145","MISOPROSTOL TABLETS"
"0000164974"," 12634"," 509","0.625","MG","R","TAB SUGAR COATED","0002145","ESTRATAB TABLETS"
"0000164975","  0168","0201","10","MG/ML","R","SOL","0000149","CLINDAMYCIN PHOSPHATE TOPICAL SOLUTION"
"0000164976","  0168","0200","0.5","%","R","SOL","0000149","TIMOLOL MALEATE SOLUTION OPHTHALMIC USP"
"0000164977","  0168","0199","0.25","%","R","SOL","0000149","TIMOLOL MALEATE SOLUTION OPHTHALMIC USP"
"0000164979","  0110","4112","2.5","MG","R","TAB","0064974","ZYPREXA TABLETS"
"0000164981","  0597","0013","103;18","MCG;","R","AER MET","0025974","COMBIVENT AEROSOL INHALATION"
"0000164983","  0228","2606","400","MG","R","TAB","0059301","ACYCLOVIR TABLETS"
"0000164984","  0228","2607","800","MG","R","TAB","0059301","ACYCLOVIR TABLETS"
"0000164985","  0143","1195","250","MG","R","TAB","0047163","CHLOROQUINE PHOSPHATE TABLETS USP"
"0000165012"," 17314","2836","6","MG/DAY","R","FILM ER","0002565","TESTODERM PATCH TESTOSTERONE TRANSDERMAL SYSTEM WIT"
"0000165020"," 60793"," 852","20;60","MG;MG","R","CAP","0052313","NUCOFED CAPSULES"
"0000165022"," 60793"," 858","100","MG","R","SUPP","0052313","TIGAN SUPPOSITORIES PEDIATRIC"
"0000165023"," 60793"," 859","200","MG","R","SUPP","0052313","TIGAN SUPPOSITORIES"
"0000165025"," 60793"," 860","30","MG","R","SUPP","0052313","PROCTOCORT SUPPOSITORIES RECTAL"
"0000165036"," 62584"," 700","1.25","MG","R","TAB FILM COATED","0059064","LOZOL TABLETS"
"0000165037"," 62584"," 458","10","MG","R","TAB ER","0059064","CLARITIN TABLETS"
"0000165042"," 62584"," 807","5","MG","R","CAP","0059064","HYTRIN CAPSULES"
"0000165043"," 62584"," 020","25","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165044"," 62584"," 040","50","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165045"," 62584"," 787","20","MEQ","R","TAB ER","0059064","K DUR TABLETS"
"0000165047"," 62584"," 242","0.125","MG","R","TAB","0059064","LANOXIN TABLETS"
"0000165048"," 62584"," 600","10","MG","R","TAB","0059064","NOLVADEX TABLETS"
"0000165049"," 62584"," 540","10","MG","R","TAB","0059064","NORVASC TABLETS"
"0000165050"," 62584"," 249","250","MCG","R","TAB","0059064","LANOXIN TABLETS"
"0000165051"," 62584"," 060","40","MG","R","TAB","0059064","LASIX TABLETS"
"0000165052"," 62584"," 211","20","MG","R","TAB FILM COATED","0059064","PAXIL TABLETS"
"0000165053"," 62584"," 868","0.3","MG","R","TAB COATED","0059064","PREMARIN TABLETS"
"0000165054"," 62584"," 867","0.625","MG","R","TAB COATED","0059064","PREMARIN TABLETS"
"0000165055"," 62584"," 866","1.25","MG","R","TAB SUGAR COATED","0059064","PREMARIN TABLETS"
"0000165058"," 62584"," 726","2","MG","R","TAB","0059064","HALOPERIDOL TABLETS USP"
"0000165059"," 62584"," 728","10","MG","R","TAB","0059064","HALOPERIDOL TABLETS USP"
"0000165062"," 62584"," 724","0.5","MG","R","TAB","0059064","HALOPERIDOL TABLETS USP"
"0000165063"," 62584"," 727","5","MG","R","TAB","0059064","HALOPERIDOL TABLETS USP"
"0000165066"," 62584"," 689","75","MG","R","CAP","0059064","DOXEPIN HCL CAPSULES USP"
"0000165067"," 62584"," 688","50","MG","R","CAP","0059064","DOXEPIN HCL CAPSULES USP"
"0000165071"," 62584"," 779","40","MG","R","TAB","0059064","MEGESTROL ACETATE TABLETS USP"
"0000165072"," 62584"," 690","100","MG","R","CAP","0059064","DOXEPIN HCL CAPSULES USP"
"0000165073"," 62584"," 687","25","MG","R","CAP","0059064","DOXEPIN HCL CAPSULES USP"
"0000165078"," 62584"," 686","10","MG","R","CAP","0059064","DOXEPIN HCL CAPSULES USP"
"0000165079"," 62584"," 172","5","MG","R","TAB","0059064","COUMADIN TABLETS"
"0000165080"," 62584"," 751","50","MG","R","TAB SUGAR COATED","0059064","IMIPRAMINE HCL TABLETS USP"
"0000165083"," 62584"," 750","25","MG","R","TAB SUGAR COATED","0059064","IMIPRAMINE HYDROCHLORIDE TABLETS USP"
"0000165084"," 62584"," 381","600","MG","R","TAB FILM COATED","0059064","DAYPRO TABLETS"
"0000165085"," 62584"," 365","25;37.5","MG;MG","R","CAP","0059064","DYAZIDE CAPSULES"
"0000165086"," 62584"," 748","800","MG","R","TAB COATED","0059064","IBUPROFEN TABLETS USP"
"0000165087"," 62584"," 746","400","MG","R","TAB FILM COATED","0059064","IBUPROFEN TABLETS USP"
"0000165088"," 62584"," 747","600","MG","R","TAB FILM COATED","0059064","IBUPROFEN TABLETS USP"
"0000165089"," 62584"," 104","20","MG","R","CAP GELATIN COATED","0059064","PROZAC CAPSULES"
"0000165091"," 62584"," 608","300","MG","R","TAB","0059064","ALLOPURINOL TABLETS USP"
"0000165092"," 62584"," 607","100","MG","R","TAB","0059064","ALLOPURINOL TABLETS USP"
"0000165093"," 62584"," 623","10","MG","R","TAB","0059064","BACLOFEN TABLETS USP"
"0000165094"," 62584"," 624","20","MG","R","TAB","0059064","BACLOFEN TABLETS USP"
"0000165095"," 62584"," 625","0.5","MG","R","TAB","0059064","BENZTROPINE MESYLATE TABLETS USP"
"0000165096"," 62584"," 755","1","MG","R","TAB","0059064","ESTRACE TABLETS"
"0000165098"," 62584"," 626","1","MG","R","TAB","0059064","BENZTROPINE MESYLATE TABLETS USP"
"0000165099"," 62584"," 627","2","MG","R","TAB","0059064","BENZTROPINE MESYLATE TABLETS USP"
"0000165103"," 62584"," 806","2","MG","R","CAP","0059064","HYTRIN CAPSULES"
"0000165104"," 62584"," 860","15","MG","R","CAP","0059064","TEMAZEPAM CAPSULES USP"
"0000165110"," 62584"," 050","75","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165111"," 62584"," 070","100","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165112"," 62584"," 080","112","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165113"," 62584"," 130","125","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165114"," 62584"," 090","150","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165115"," 62584"," 140","200","MCG","R","TAB","0059064","SYNTHROID TABLETS"
"0000165116"," 62584"," 078","400","MG","R","TAB FILM COATED","0059064","TRENTAL TABLETS"
"0000165117"," 62584"," 393","300","MG","R","TAB","0059064","ZANTAC TABLETS"
"0000165118"," 62584"," 530","5","MG","R","TAB","0059064","NORVASC TABLETS"
"0000165119"," 62584"," 864","0.9","MG","R","TAB COATED","0059064","PREMARIN TABLETS"
"0000165121"," 55154","5548","300;30","MG;","R","TAB","0079894","ACETAMINOPHEN AND CODEINE PHOSPHATE TABLETS USP"
"0000165123"," 55154","5554","5","MG","R","TAB","0079894","DIAZEPAM TABLETS"
"0000165124"," 55154","5553","0.25","MG","R","TAB","0079894","ALPRAZOLAM TABLETS USP"
"0000165125"," 55154","3617","5","MG","R","TAB FILM COATED","0079894","AMBIEN TABLETS"
"0000165126","  0527","1109","300","MG","R","TAB","0035748","ISONIAZID TABLETS USP"
"0000165175"," 55154","5550","0.5","MG","R","TAB","0079894","LORAZEPAM TABLETS USP"
"0000165176"," 55154","5822","650;100","MG;MG","R","TAB FILM COATED","0079894","PROPOXYPHENE NAPSYLATE ACETAMINOPHEN TABLETS USP"
"0000165177"," 55154","3107","1","MG/ML","R","INJ SOL","0079894","VERSED SOLUTION FOR INJECTION"
"0000165183"," 48692"," 004","600","MG","R","TAB","0040362","UNIPHYL TABLETS"
"0000165186"," 48692"," 006","5","MG","R","CAP","0040362","OXY IR CAPSULES"
"0000165224"," 48692"," 005","80","MG","R","TAB FILM COATED","0040362","OXYCONTIN TABLETS CONTROLLED RELEASE"
"0000165225"," 48692"," 001","30","MG","R","CAP","0040362","MSIR CAPSULES"
"0000165229"," 54949"," 304","99.99","%","R","GAS","0073288","HELIUM"
"0000165233"," 54949"," 322","99","%","R","GAS","0073288","CARBON DIOXIDE"
"0000165235"," 54949"," 214","99.0","%","R","GAS","0073288","NITROGEN"
"0000165254"," 59883"," 903","0.2","%","R","SOL","0050119","SODIUM FLUORIDE RINSE ORAL WEEKLY CINNAMON"
"0000165255"," 59883"," 913","2","%","R","SOL","0050119","SODIUM FLUORIDE LIQUID RINSE CONCENTRATE BUBBLEGUM"
"0000165258"," 59883"," 914","2","%","R","SOL","0050119","SODIUM FLUORIDE LIQUID RINSE CONCENTRATE CINNAMON"
"0000165260"," 59883"," 717","0.717","%","R","SOL","0050119","COMFORT SOLUTION DENTAL DESENSITIZER"
"0000165261"," 59883"," 804","1.1","%","R","GEL","0050119","NEUTRAL SODIUM FLUORIDE GEL TOPICAL REDBERRY"
"0000165264"," 59883"," 811","1.1","%","R","GEL","0050119","PLUS NEUTRAL SODIUM FLUORIDE GEL DENTIFRICE"
"0000165265"," 59883"," 813","1.1","%","R","GEL","0050119","PLUS NEUTRAL SODIUM FLUORIDE GEL DENTIFRICE"
"0000165298"," 10609","1367","4","MG","R","TAB COATED","0035536","HYDROMORPHONE HYDROCHLORIDE TABLETS"
"0000165299"," 10609","1366","2","MG","R","TAB COATED","0035536","HYDROMORPHONE HYDROCHLORIDE TABLETS"
"0000165300"," 10609","1369","COMBO","","R","TAB FILM COATED","0035536","NATALCARE PIC FORTE TABLETS"
"0000165301"," 10609","1374","COMBO","","R","TAB FILM COATED","0035536","NATALCARE PIC TABLETS"
"0000165304"," 55160"," 126","COMBO","","R","TAB","0038727","TRIAMTERENE AND HYDROCHLOROTHIAZIDE TABLETS USP"
"0000165308"," 62224","4552","375","MG","R","TAB","0058112","NAPROXEN TABLETS"
"0000165309"," 62224","9339","180","MG","R","CAP ER","0058112","DILTIAZEM HYDROCHLORIDE CAPSULES"
"0000165310"," 62224","1113","1.25","MG","R","TAB SUGAR COATED","0058112","ESTROGENS CONJUGATED TABLETS"
"0000165311"," 62224","0333","2","MG","R","TAB","0058112","ESTRADIOL TABLETS"
"0000165312"," 62224","0330","1","MG","R","TAB","0058112","ESTRADIOL TABLETS"
"0000165313"," 62224","2340","20","MG","R","TAB FILM COATED","0058112","PAROXETINE HYDROCHLORIDE TABLETS"
"0000165314"," 62224","9116","5;10;40;15","MG;MG;MG;","R","TAB ER","0058112","DECONGESTANT TABLETS SUSTAINED RELEASE"
"0000165315"," 62224","2226","10","MG","R","CAP DR PELLETS","0058112","OMEPRAZOLE CAPSULES"
"0000165318"," 62224","1114","60","MG","R","CAP GELATIN COATED","0058112","FEXOFENADINE CAPSULES"
"0000165319"," 62224","1441","25","MG","R","TAB","0058112","HYDROCHLOROTHIAZIDE TABLETS"
"0000165320"," 62224","1115","10","MG","R","CAP","0058112","FLUOXETINE HYDROCHLORIDE CAPSULES"
"0000165321"," 62224","0448","8;120","MG;MG","R","CAP ER","0058112","PSEUDOFED CPM CAPSULES"
"0000165322"," 55160"," 127","COMBO","","R","TAB","0038727","TRIAMTERENE AND HYDROCHLOROTHIAZIDE TABLETS USP"
"0000165331"," 51079"," 542","10","MG","R","TAB FILM COATED","0045928","PROCHLORPERAZINE MALEATE TABLETS USP"
"0000165332"," 10158"," 401","COMBO","","R","PWD F/SOL","0025892","COLYTE PEG 3350 AND ELECTROLYTES POWDER FOR ORAL SO"
"0000165336","  0406","0361","650;10","MG;MG","R","TAB","0069954","HYDROCODONE BITARTRATE AND ACETAMINOPHEN TABLETS"
"0000165339","  0406","5363","650;10","MG;MG","R","TAB","0069954","ANEXSIA TABLETS HYDROCODONE BITARTRATE AND ACETAMIN"
"0000165599"," 62224","1445","50","MG","R","TAB","0058112","HYDROCHLOROTHIAZIDE TABLETS"
"0000165663"," 55370"," 555","400","MG","R","TAB","0038575","ACYCLOVIR TABLETS"
"0000165664"," 55370"," 556","800","MG","R","TAB","0038575","ACYCLOVIR TABLETS"
"0000165665"," 55370"," 557","200","MG","R","CAP","0038575","ACYCLOVIR CAPSULES"
"0000165673"," 52152"," 165","5","MG","R","TAB","0024306","OXYCODONE HYDROCHLORIDE TABLETS USP"
"0000165674"," 52152"," 172","COMBO","","R","TAB COATED","0024306","CODEINE PHOSPHATE AND GUAIFENESIN TABLETS"
"0000165675"," 52152"," 119","2","MG","R","TAB","0024306","GUANFACINE TABLETS USP"
"0000165676"," 52152"," 124","0.25","MG","R","TAB CHEW","0024306","SODIUM FLUORIDE TABLETS"
"0000165677"," 52152"," 163","0.375","MG","R","CAP ER","0024306","HYOSCYAMINE SULFATE CAPSULES EXTENDED RELEASE USP"
"0000165678"," 52152"," 136","350","MG","R","TAB","0024306","CARISOPRODOL TABLETS USP"
"0000165679"," 52152"," 159","37.5","MG","R","TAB","0024306","PHENTERMINE HYDROCHLORIDE TABLETS USP"
"0000165680"," 52152"," 118","1","MG","R","TAB","0024306","GUANFACINE TABLETS USP"
"0000165681"," 17088","2609","90","MG","R","INJ PWD LYO F/SOL","0065504","AREDIA FOR INJECTION"
"0000165682"," 17088","2601","30","MG","R","INJ PWD LYO F/SOL","0065504","AREDIA FOR INJECTION"
"0000165683"," 17088","4000","80","MG","R","CAP","0065504","DIOVAN CAPSULES"
"0000165684"," 17088","4001","160","MG","R","CAP","0065504","DIOVAN CAPSULES"
"0000165685"," 17088","0072","COMBO","","R","TAB COATED","0065504","LOTENSIN HCT"
"0000165686"," 17088","0057","COMBO","","R","TAB COATED","0065504","LOTENSIN HCT TABLETS COATED"
"0000165688"," 17088","6830","5","MG","R","INJ PWD LYO F/SOL","0065504","REGITINE"
"0000165689"," 17088","0205","100","MG","R","TAB FILM COATED ER","0065504","VOLTAREN XR TABLETS"
"0000165691"," 17088","0075","20;25","MG;MG","R","TAB","0065504","LOTENSIN HCT TABLETS COATED"
"0000165692"," 52152"," 168","120;250;2;","MG;MG;MG;M","R","TAB COATED","0024306","AMINATE FE TABLETS"
"0000165698","  0781","2130","150","MG","R","CAP","0031354","MEXILETINE HYDROCHLORIDE CAPSULES USP"
"0000165699","  0781","2131","200","MG","R","CAP","0031354","MEXILETINE HYDROCHLORIDE CAPSULES USP"
"0000165700","  0781","2132","250","MG","R","CAP","0031354","MEXILETINE HYDROCHLORIDE CAPSULES USP"
"0000165705"," 55370"," 361","2,5,12.5","MG/5ML;MG/","R","SUSP","0038575","TRI GESTAN S SUSPENSION PEDIATRIC"
"0000165706"," 55370"," 358","COMBO","","R","LIQ","0038575","TUSSIDIN DM NR LIQUID"
"0000165780"," 52544"," 492","200","MG","R","CAP ER","0011666","MEXILETINE HYDROCHLORIDE CAPSULES USP"
"0000165781"," 52544"," 493","250","MG","R","CAP ER","0011666","MEXILETINE HYDROCHLORIDE CAPSULES USP"
"0000165786"," 52544"," 491","150","MG","R","CAP ER","0011666","MEXILETINE HYDROCHLORIDE CAPSULES USP"
"0000165799"," 53489"," 246","33200;1000","UNT;UNT;UN","R","CAP DR PELLETS","0012537","PANCRELIPASE 10000 CAPSULES"
"0000165800"," 53489"," 247","48000;1600","UNT;UNT;UN","R","CAP DR PELLETS","0012537","PANCRELIPASE 16000 CAPSULES"
